"Long","Lat","logchlo"
6.5,-15.5,-0.61266608182757
7.5,-15.5,-0.512233169480197
8.5,-15.5,-0.32520651655245
9.5,-15.5,-0.100281537571256
10.5,-15.5,0.0105622462695136
11.5,-15.5,0.0263862860600758
12.5,-15.5,NA
13.5,-15.5,NA
14.5,-15.5,NA
15.5,-15.5,NA
16.5,-15.5,NA
17.5,-15.5,NA
18.5,-15.5,NA
19.5,-15.5,NA
20.5,-15.5,NA
21.5,-15.5,NA
22.5,-15.5,NA
23.5,-15.5,NA
24.5,-15.5,NA
25.5,-15.5,NA
26.5,-15.5,NA
27.5,-15.5,NA
28.5,-15.5,NA
29.5,-15.5,NA
30.5,-15.5,NA
31.5,-15.5,NA
32.5,-15.5,NA
33.5,-15.5,NA
34.5,-15.5,NA
35.5,-15.5,NA
36.5,-15.5,NA
37.5,-15.5,NA
38.5,-15.5,NA
39.5,-15.5,NA
40.5,-15.5,NA
41.5,-15.5,-0.781669725782268
42.5,-15.5,-0.858334065469921
43.5,-15.5,-0.847891923532324
44.5,-15.5,-0.789482023287388
45.5,-15.5,-0.762474639306055
46.5,-15.5,NA
47.5,-15.5,NA
48.5,-15.5,NA
49.5,-15.5,NA
50.5,-15.5,NA
51.5,-15.5,-1.08137450160636
52.5,-15.5,-1.07255922078042
53.5,-15.5,-1.06761679714763
54.5,-15.5,-1.06525211458192
55.5,-15.5,-1.05744207787423
56.5,-15.5,-1.05964135618738
57.5,-15.5,-1.06154002804328
58.5,-15.5,-1.04318049205999
59.5,-15.5,-1.00183292616046
60.5,-15.5,-0.855946120970261
61.5,-15.5,-1.02925347465088
62.5,-15.5,-1.07946613689279
63.5,-15.5,-1.07347840679693
64.5,-15.5,-1.08135362344389
65.5,-15.5,-1.10041374900615
66.5,-15.5,-1.08838680032304
67.5,-15.5,-1.09375440715198
68.5,-15.5,-1.08554065016515
69.5,-15.5,-1.07607706766354
70.5,-15.5,-1.0711067586963
71.5,-15.5,-1.06517980935822
72.5,-15.5,-1.07500205461107
73.5,-15.5,-1.07422292093394
74.5,-15.5,-1.06561867628211
75.5,-15.5,-1.07658741574829
76.5,-15.5,-1.08417638329689
77.5,-15.5,-1.08449323770128
78.5,-15.5,-1.0727975300003
79.5,-15.5,-1.06660353608091
80.5,-15.5,-1.07003989542526
81.5,-15.5,-1.07248916820736
82.5,-15.5,-1.07720650132193
83.5,-15.5,-1.09470738287235
84.5,-15.5,-1.07106338746385
85.5,-15.5,-1.08818651992163
86.5,-15.5,-1.09188713019786
87.5,-15.5,-1.09701847419695
88.5,-15.5,-1.112621028351
89.5,-15.5,-1.10541685889466
90.5,-15.5,-1.10581693178313
91.5,-15.5,-1.09177883320089
92.5,-15.5,-1.10529132148443
93.5,-15.5,-1.09298285115582
94.5,-15.5,-1.09107214816682
95.5,-15.5,-1.08235886483334
96.5,-15.5,-1.07533010213146
97.5,-15.5,-1.0671304343905
98.5,-15.5,-1.05774987710578
99.5,-15.5,-1.04096174558163
100.5,-15.5,-1.0355228370168
101.5,-15.5,-1.01835776212542
102.5,-15.5,-1.00278579412649
103.5,-15.5,-0.988208046707647
104.5,-15.5,-0.967096511164615
105.5,-15.5,-0.942378993103036
106.5,-15.5,-0.932174705085792
107.5,-15.5,-0.930726084086143
108.5,-15.5,-0.917675127538756
109.5,-15.5,-0.914296402491178
110.5,-15.5,-0.924142154793942
111.5,-15.5,-0.928360244978429
112.5,-15.5,-0.920384662663759
113.5,-15.5,-0.91450247101568
114.5,-15.5,-0.915600937337465
115.5,-15.5,-0.916780350054316
116.5,-15.5,-0.914156997700268
117.5,-15.5,-0.915435971521238
118.5,-15.5,-0.919723067288163
119.5,-15.5,-0.909120038919725
120.5,-15.5,-0.887361582404036
121.5,-15.5,-0.799380817591245
122.5,-15.5,-0.291673453374571
123.5,-15.5,-0.367982458673042
124.5,-15.5,NA
125.5,-15.5,NA
126.5,-15.5,NA
127.5,-15.5,NA
128.5,-15.5,NA
129.5,-15.5,NA
130.5,-15.5,NA
131.5,-15.5,NA
132.5,-15.5,NA
133.5,-15.5,NA
134.5,-15.5,NA
135.5,-15.5,NA
136.5,-15.5,NA
137.5,-15.5,NA
138.5,-15.5,-0.484101561210993
139.5,-15.5,-0.4461556108225
140.5,-15.5,-0.414142667481374
141.5,-15.5,NA
142.5,-15.5,NA
143.5,-15.5,NA
144.5,-15.5,NA
145.5,-15.5,NA
146.5,-15.5,-1.01459455032942
147.5,-15.5,-1.03041095591972
148.5,-15.5,-1.05611112766182
149.5,-15.5,-1.06606032288633
150.5,-15.5,-1.08085121131378
151.5,-15.5,-1.08970665218457
152.5,-15.5,-1.08213460340705
153.5,-15.5,-1.08695269702329
154.5,-15.5,-1.0875044121513
155.5,-15.5,-1.07636541971448
156.5,-15.5,-1.07774081827022
157.5,-15.5,-1.07603103852912
158.5,-15.5,-1.08351956071493
159.5,-15.5,-1.06714671198674
160.5,-15.5,-1.06976388050838
161.5,-15.5,-1.07137863261898
162.5,-15.5,-1.06474333855463
163.5,-15.5,-1.06785286291725
164.5,-15.5,-1.06616231674041
165.5,-15.5,-1.03153235032281
166.5,-15.5,-1.06202158516892
167.5,-15.5,NA
168.5,-15.5,NA
169.5,-15.5,-1.16802824408158
170.5,-15.5,-1.18207494327265
171.5,-15.5,-1.20588219395184
172.5,-15.5,-1.23580713209668
173.5,-15.5,-1.24604981789378
174.5,-15.5,-1.23568897281039
175.5,-15.5,-1.2261875468927
176.5,-15.5,-1.21983712417219
177.5,-15.5,-1.19772852492311
178.5,-15.5,-1.18163120150951
179.5,-15.5,-1.17082110369203
-179.5,-14.5,-1.25984968855095
-178.5,-14.5,-1.26238403940891
-177.5,-14.5,-1.26161032747001
-176.5,-14.5,-1.26865053217151
-175.5,-14.5,-1.26675917022826
-174.5,-14.5,-1.26263822168601
-173.5,-14.5,-1.266797357057
-172.5,-14.5,-1.26019309885817
-171.5,-14.5,-1.23273046005668
-170.5,-14.5,-1.21366278445332
-169.5,-14.5,-1.29713936674725
-168.5,-14.5,-1.34729944991759
-167.5,-14.5,-1.38077263098571
-166.5,-14.5,-1.39726580802316
-165.5,-14.5,-1.4195781673133
-164.5,-14.5,-1.42819252422212
-163.5,-14.5,-1.40709590553489
-162.5,-14.5,-1.42367056690997
-161.5,-14.5,-1.40306707010242
-160.5,-14.5,-1.38967954878749
-159.5,-14.5,-1.38359680168899
-158.5,-14.5,-1.36606511792513
-157.5,-14.5,-1.35644085345846
-156.5,-14.5,-1.33064510957599
-155.5,-14.5,-1.3187115734501
-154.5,-14.5,-1.29280953194279
-153.5,-14.5,-1.269475955068
-152.5,-14.5,-1.23689624453631
-151.5,-14.5,-1.22963139542071
-150.5,-14.5,-1.21933135170623
-149.5,-14.5,-1.22722882816464
-148.5,-14.5,-1.20013397853441
-147.5,-14.5,-1.18686842571354
-146.5,-14.5,-1.18507094445488
-145.5,-14.5,-1.12484532419539
-144.5,-14.5,-1.13111577536688
-143.5,-14.5,-1.1668168391342
-142.5,-14.5,-1.14878028543717
-141.5,-14.5,-1.13460461740827
-140.5,-14.5,-1.11176451723627
-139.5,-14.5,-1.10509995089383
-138.5,-14.5,-1.08675339282933
-137.5,-14.5,-1.08223520367029
-136.5,-14.5,-1.08210133576975
-135.5,-14.5,-1.07406686269844
-134.5,-14.5,-1.06570178253978
-133.5,-14.5,-1.06848408569436
-132.5,-14.5,-1.05746767331062
-131.5,-14.5,-1.05644119842571
-130.5,-14.5,-1.04985072220918
-129.5,-14.5,-1.04342348501427
-128.5,-14.5,-1.03670706559588
-127.5,-14.5,-1.03212909780741
-126.5,-14.5,-1.02485389725185
-125.5,-14.5,-1.0254054399376
-124.5,-14.5,-1.01701384760205
-123.5,-14.5,-1.02157423217223
-122.5,-14.5,-1.0180864266506
-121.5,-14.5,-1.01929509008272
-120.5,-14.5,-1.01803512109252
-119.5,-14.5,-1.01286023438123
-118.5,-14.5,-1.01046545956413
-117.5,-14.5,-1.01350711695982
-116.5,-14.5,-1.00674406287568
-115.5,-14.5,-1.00870107145497
-114.5,-14.5,-1.0059110077966
-113.5,-14.5,-1.0000347144709
-112.5,-14.5,-0.994438242073439
-111.5,-14.5,-0.994148942181033
-110.5,-14.5,-0.989650825749938
-109.5,-14.5,-0.987632463179424
-108.5,-14.5,-0.979370828792702
-107.5,-14.5,-0.966979540472427
-106.5,-14.5,-0.960025356886459
-105.5,-14.5,-0.951802450796377
-104.5,-14.5,-0.951991214712502
-103.5,-14.5,-0.939210857053907
-102.5,-14.5,-0.93169247398866
-101.5,-14.5,-0.926992614558255
-100.5,-14.5,-0.918179286371145
-99.5,-14.5,-0.901826830236322
-98.5,-14.5,-0.889211447513809
-97.5,-14.5,-0.882690874143231
-96.5,-14.5,-0.871723019327964
-95.5,-14.5,-0.853624637014371
-94.5,-14.5,-0.843528888046315
-93.5,-14.5,-0.832694728280593
-92.5,-14.5,-0.818219186999637
-91.5,-14.5,-0.792018435787242
-90.5,-14.5,-0.798476084528885
-89.5,-14.5,-0.790062026528957
-88.5,-14.5,-0.76668953974978
-87.5,-14.5,-0.752393603803401
-86.5,-14.5,-0.720009286157223
-85.5,-14.5,-0.704465558216634
-84.5,-14.5,-0.70058303217475
-83.5,-14.5,-0.672451122421504
-82.5,-14.5,-0.64055453247651
-81.5,-14.5,-0.592337371602504
-80.5,-14.5,-0.544663681049801
-79.5,-14.5,-0.518762281896769
-78.5,-14.5,-0.387173942363212
-77.5,-14.5,-0.136976764433338
-76.5,-14.5,0.301803038841182
-75.5,-14.5,NA
-74.5,-14.5,NA
-73.5,-14.5,NA
-72.5,-14.5,NA
-71.5,-14.5,NA
-70.5,-14.5,NA
-69.5,-14.5,NA
-68.5,-14.5,NA
-67.5,-14.5,NA
-66.5,-14.5,NA
-65.5,-14.5,NA
-64.5,-14.5,NA
-63.5,-14.5,NA
-62.5,-14.5,NA
-61.5,-14.5,NA
-60.5,-14.5,NA
-59.5,-14.5,NA
-58.5,-14.5,NA
-57.5,-14.5,NA
-56.5,-14.5,NA
-55.5,-14.5,NA
-54.5,-14.5,NA
-53.5,-14.5,NA
-52.5,-14.5,NA
-51.5,-14.5,NA
-50.5,-14.5,NA
-49.5,-14.5,NA
-48.5,-14.5,NA
-47.5,-14.5,NA
-46.5,-14.5,NA
-45.5,-14.5,NA
-44.5,-14.5,NA
-43.5,-14.5,NA
-42.5,-14.5,NA
-41.5,-14.5,NA
-40.5,-14.5,NA
-39.5,-14.5,NA
-38.5,-14.5,NA
-37.5,-14.5,-1.15884368880718
-36.5,-14.5,-1.19014908841032
-35.5,-14.5,-1.22357914666119
-34.5,-14.5,-1.27436462706051
-33.5,-14.5,-1.32200736625653
-32.5,-14.5,-1.36439166110033
-31.5,-14.5,-1.39325302227498
-30.5,-14.5,-1.41113081862457
-29.5,-14.5,-1.41712212969881
-28.5,-14.5,-1.42166815729531
-27.5,-14.5,-1.42377400577833
-26.5,-14.5,-1.41520062475285
-25.5,-14.5,-1.4086792133888
-24.5,-14.5,-1.40584210133243
-23.5,-14.5,-1.39596351813183
-22.5,-14.5,-1.37963504006104
-21.5,-14.5,-1.36800384128858
-20.5,-14.5,-1.35493491334109
-19.5,-14.5,-1.34236404982607
-18.5,-14.5,-1.31593044148144
-17.5,-14.5,-1.31462263966217
-16.5,-14.5,-1.28527995922114
-15.5,-14.5,-1.27385649168137
-14.5,-14.5,-1.26284169838117
-13.5,-14.5,-1.22946668650893
-12.5,-14.5,-1.21779306147317
-11.5,-14.5,-1.20091863737571
-10.5,-14.5,-1.16710632315822
-9.5,-14.5,-1.14871028335984
-8.5,-14.5,-1.09881170257754
-7.5,-14.5,-1.06820000898185
-6.5,-14.5,-1.0423190115962
-5.5,-14.5,-1.01788289293607
-4.5,-14.5,-1.00955617145312
-3.5,-14.5,-0.993071138648312
-2.5,-14.5,-0.966247060954722
-1.5,-14.5,-0.933973819580863
-0.5,-14.5,-0.924206855396975
0.5,-14.5,-0.914300307213166
1.5,-14.5,-0.866381514033995
2.5,-14.5,-0.826122992751532
3.5,-14.5,-0.806268533733099
4.5,-14.5,-0.778751987167333
5.5,-14.5,-0.712561947224444
6.5,-14.5,-0.654281543721997
7.5,-14.5,-0.637401291729387
8.5,-14.5,-0.558019952294719
9.5,-14.5,-0.433579830745374
10.5,-14.5,-0.349035635398268
11.5,-14.5,-0.312986522773042
12.5,-14.5,NA
13.5,-14.5,NA
14.5,-14.5,NA
15.5,-14.5,NA
16.5,-14.5,NA
17.5,-14.5,NA
18.5,-14.5,NA
19.5,-14.5,NA
20.5,-14.5,NA
21.5,-14.5,NA
22.5,-14.5,NA
23.5,-14.5,NA
24.5,-14.5,NA
25.5,-14.5,NA
26.5,-14.5,NA
27.5,-14.5,NA
28.5,-14.5,NA
29.5,-14.5,NA
30.5,-14.5,NA
31.5,-14.5,NA
32.5,-14.5,NA
33.5,-14.5,NA
34.5,-14.5,NA
35.5,-14.5,NA
36.5,-14.5,NA
37.5,-14.5,NA
38.5,-14.5,NA
39.5,-14.5,NA
40.5,-14.5,NA
41.5,-14.5,-0.804537399246126
42.5,-14.5,-0.874202514386292
43.5,-14.5,-0.858067850429574
44.5,-14.5,-0.841406995939525
45.5,-14.5,-0.842498188509669
46.5,-14.5,-0.835932477540195
47.5,-14.5,-0.817332178569089
48.5,-14.5,NA
49.5,-14.5,NA
50.5,-14.5,NA
51.5,-14.5,-1.0692062668242
52.5,-14.5,-1.03336569325854
53.5,-14.5,-1.03967705587938
54.5,-14.5,-1.03257488648011
55.5,-14.5,-1.04529048275781
56.5,-14.5,-1.0549800141049
57.5,-14.5,-1.05962138572709
58.5,-14.5,-1.0381622820503
59.5,-14.5,-1.02754496004107
60.5,-14.5,-0.831391740488049
61.5,-14.5,-0.793599686454212
62.5,-14.5,-1.05668571784064
63.5,-14.5,-1.06328888813203
64.5,-14.5,-1.05765124380623
65.5,-14.5,-1.06612938370879
66.5,-14.5,-1.06025435386635
67.5,-14.5,-1.06030985685144
68.5,-14.5,-1.06633282467455
69.5,-14.5,-1.05933751846572
70.5,-14.5,-1.05016931178433
71.5,-14.5,-1.04173375343176
72.5,-14.5,-1.05391554154486
73.5,-14.5,-1.04705532687532
74.5,-14.5,-1.04141224891942
75.5,-14.5,-1.04328357854196
76.5,-14.5,-1.05583399719037
77.5,-14.5,-1.03036865323424
78.5,-14.5,-1.0391524221393
79.5,-14.5,-1.0322829526461
80.5,-14.5,-1.04526530770783
81.5,-14.5,-1.04671627574772
82.5,-14.5,-1.04607120227735
83.5,-14.5,-1.06665117974309
84.5,-14.5,-1.06280057747403
85.5,-14.5,-1.05430059398362
86.5,-14.5,-1.05680998380044
87.5,-14.5,-1.05759844410065
88.5,-14.5,-1.061411307853
89.5,-14.5,-1.0626902486346
90.5,-14.5,-1.07098023962082
91.5,-14.5,-1.05824856011778
92.5,-14.5,-1.06588178769953
93.5,-14.5,-1.07025449639006
94.5,-14.5,-1.05608388160533
95.5,-14.5,-1.06244210183575
96.5,-14.5,-1.03279620774575
97.5,-14.5,-1.02644239839346
98.5,-14.5,-1.0250078006929
99.5,-14.5,-1.0225253173849
100.5,-14.5,-1.02338621328853
101.5,-14.5,-1.01611789234793
102.5,-14.5,-0.973166292080765
103.5,-14.5,-0.955149720846303
104.5,-14.5,-0.935357597010302
105.5,-14.5,-0.898625217343657
106.5,-14.5,-0.90651230729485
107.5,-14.5,-0.9042793140068
108.5,-14.5,-0.889364663362725
109.5,-14.5,-0.870495932527394
110.5,-14.5,-0.889051669122822
111.5,-14.5,-0.881556191135694
112.5,-14.5,-0.864420544743977
113.5,-14.5,-0.838912651264755
114.5,-14.5,-0.842138547209706
115.5,-14.5,-0.856035028169911
116.5,-14.5,-0.85872920672572
117.5,-14.5,-0.868223266232212
118.5,-14.5,-0.865924646309234
119.5,-14.5,-0.873289792975713
120.5,-14.5,-0.879123683214332
121.5,-14.5,-0.872210670016557
122.5,-14.5,-0.829807459520097
123.5,-14.5,-0.672348762196314
124.5,-14.5,-0.510794142458855
125.5,-14.5,NA
126.5,-14.5,NA
127.5,-14.5,NA
128.5,-14.5,NA
129.5,-14.5,NA
130.5,-14.5,NA
131.5,-14.5,NA
132.5,-14.5,NA
133.5,-14.5,NA
134.5,-14.5,NA
135.5,-14.5,NA
136.5,-14.5,NA
137.5,-14.5,NA
138.5,-14.5,-0.50211463942864
139.5,-14.5,-0.503757312019533
140.5,-14.5,-0.40984243069825
141.5,-14.5,NA
142.5,-14.5,NA
143.5,-14.5,NA
144.5,-14.5,NA
145.5,-14.5,-0.12260204334612
146.5,-14.5,-1.01678226104873
147.5,-14.5,-1.01972271062256
148.5,-14.5,-1.02735214298918
149.5,-14.5,-1.02717394779511
150.5,-14.5,-1.04455067237115
151.5,-14.5,-1.0507776588838
152.5,-14.5,-1.06707382634096
153.5,-14.5,-1.06466480910849
154.5,-14.5,-1.06132104381827
155.5,-14.5,-1.0600942045094
156.5,-14.5,-1.0607301698956
157.5,-14.5,-1.06029297843497
158.5,-14.5,-1.07516995228413
159.5,-14.5,-1.06111736648347
160.5,-14.5,-1.05803540799506
161.5,-14.5,-1.06228345936411
162.5,-14.5,-1.08037795787893
163.5,-14.5,-1.07053169884666
164.5,-14.5,-1.05425281954961
165.5,-14.5,-1.03616061396121
166.5,-14.5,-1.06656551543539
167.5,-14.5,-1.12819518614275
168.5,-14.5,-1.15580946924074
169.5,-14.5,-1.19038442623489
170.5,-14.5,-1.20773473885351
171.5,-14.5,-1.22557850286127
172.5,-14.5,-1.23948846588706
173.5,-14.5,-1.25491849702038
174.5,-14.5,-1.2601951900647
175.5,-14.5,-1.25026833734352
176.5,-14.5,-1.2488359901839
177.5,-14.5,-1.24743025900954
178.5,-14.5,-1.24132240087526
179.5,-14.5,-1.25585917629815
-179.5,-13.5,-1.27519654110114
-178.5,-13.5,-1.28179369190974
-177.5,-13.5,-1.27959119795665
-176.5,-13.5,-1.2818498798158
-175.5,-13.5,-1.25289071498065
-174.5,-13.5,-1.27021516990074
-173.5,-13.5,-1.27094761395108
-172.5,-13.5,-1.2296867149579
-171.5,-13.5,-1.20880683056254
-170.5,-13.5,-1.30221822599888
-169.5,-13.5,-1.33129556420328
-168.5,-13.5,-1.36109168691995
-167.5,-13.5,-1.37343620136793
-166.5,-13.5,-1.38452865327658
-165.5,-13.5,-1.3849938577241
-164.5,-13.5,-1.39410665053468
-163.5,-13.5,-1.39442721927506
-162.5,-13.5,-1.37442670676303
-161.5,-13.5,-1.36662360769102
-160.5,-13.5,-1.3507810682048
-159.5,-13.5,-1.33742442745473
-158.5,-13.5,-1.32072954612093
-157.5,-13.5,-1.31370668747042
-156.5,-13.5,-1.28800344204987
-155.5,-13.5,-1.27409044355048
-154.5,-13.5,-1.26260706273598
-153.5,-13.5,-1.2527113876182
-152.5,-13.5,-1.21834155044677
-151.5,-13.5,-1.20522708582179
-150.5,-13.5,-1.19215784282066
-149.5,-13.5,-1.19081009319196
-148.5,-13.5,-1.17755629424841
-147.5,-13.5,-1.15710381611549
-146.5,-13.5,-1.1316961752785
-145.5,-13.5,-1.13056302821346
-144.5,-13.5,-1.12328895153621
-143.5,-13.5,-1.09091187225073
-142.5,-13.5,-1.07516121923564
-141.5,-13.5,-1.05175892156113
-140.5,-13.5,-1.04092839354676
-139.5,-13.5,-1.03988198639839
-138.5,-13.5,-1.04775947059229
-137.5,-13.5,-1.04195380551811
-136.5,-13.5,-1.03890487004956
-135.5,-13.5,-1.03017239353597
-134.5,-13.5,-1.02654808798774
-133.5,-13.5,-1.02831998661902
-132.5,-13.5,-1.02143003895417
-131.5,-13.5,-1.01967480024168
-130.5,-13.5,-1.01423603852229
-129.5,-13.5,-1.00953867389185
-128.5,-13.5,-1.00752169302701
-127.5,-13.5,-0.998610104960538
-126.5,-13.5,-0.994659138998847
-125.5,-13.5,-0.996294704614425
-124.5,-13.5,-0.996166297076851
-123.5,-13.5,-0.996425813778437
-122.5,-13.5,-0.994852296181975
-121.5,-13.5,-0.988045773900012
-120.5,-13.5,-0.993043784383077
-119.5,-13.5,-0.990203846215756
-118.5,-13.5,-0.992060811971427
-117.5,-13.5,-0.986860698890027
-116.5,-13.5,-0.98867697604101
-115.5,-13.5,-0.984654256621624
-114.5,-13.5,-0.984065955367412
-113.5,-13.5,-0.979533071189256
-112.5,-13.5,-0.976254217691507
-111.5,-13.5,-0.971309160856274
-110.5,-13.5,-0.967504685647681
-109.5,-13.5,-0.96535537816319
-108.5,-13.5,-0.958849565629773
-107.5,-13.5,-0.953295423976055
-106.5,-13.5,-0.94254462594076
-105.5,-13.5,-0.943606612213738
-104.5,-13.5,-0.93555717017312
-103.5,-13.5,-0.928391963166247
-102.5,-13.5,-0.91522112778861
-101.5,-13.5,-0.906069303478818
-100.5,-13.5,-0.903852972702459
-99.5,-13.5,-0.8871308648793
-98.5,-13.5,-0.873350413831577
-97.5,-13.5,-0.853502782135196
-96.5,-13.5,-0.848288807854168
-95.5,-13.5,-0.837558356675834
-94.5,-13.5,-0.832320545130868
-93.5,-13.5,-0.822771662374652
-92.5,-13.5,-0.812484492359901
-91.5,-13.5,-0.806199274990751
-90.5,-13.5,-0.790300505946924
-89.5,-13.5,-0.779806131214291
-88.5,-13.5,-0.759372072047075
-87.5,-13.5,-0.738120974664658
-86.5,-13.5,-0.708909446631985
-85.5,-13.5,-0.683928399939334
-84.5,-13.5,-0.66648480843566
-83.5,-13.5,-0.627031591877374
-82.5,-13.5,-0.612928343222418
-81.5,-13.5,-0.578920435690128
-80.5,-13.5,-0.511248757922191
-79.5,-13.5,-0.424759058761857
-78.5,-13.5,-0.302625037634178
-77.5,-13.5,0.0891944196407977
-76.5,-13.5,0.722292699313065
-75.5,-13.5,NA
-74.5,-13.5,NA
-73.5,-13.5,NA
-72.5,-13.5,NA
-71.5,-13.5,NA
-70.5,-13.5,NA
-69.5,-13.5,NA
-68.5,-13.5,NA
-67.5,-13.5,NA
-66.5,-13.5,NA
-65.5,-13.5,NA
-64.5,-13.5,NA
-63.5,-13.5,NA
-62.5,-13.5,NA
-61.5,-13.5,NA
-60.5,-13.5,NA
-59.5,-13.5,NA
-58.5,-13.5,NA
-57.5,-13.5,NA
-56.5,-13.5,NA
-55.5,-13.5,NA
-54.5,-13.5,NA
-53.5,-13.5,NA
-52.5,-13.5,NA
-51.5,-13.5,NA
-50.5,-13.5,NA
-49.5,-13.5,NA
-48.5,-13.5,NA
-47.5,-13.5,NA
-46.5,-13.5,NA
-45.5,-13.5,NA
-44.5,-13.5,NA
-43.5,-13.5,NA
-42.5,-13.5,NA
-41.5,-13.5,NA
-40.5,-13.5,NA
-39.5,-13.5,NA
-38.5,-13.5,NA
-37.5,-13.5,-1.13096784361292
-36.5,-13.5,-1.16112494116067
-35.5,-13.5,-1.19786098160395
-34.5,-13.5,-1.2483934494976
-33.5,-13.5,-1.3003989596695
-32.5,-13.5,-1.33736324345705
-31.5,-13.5,-1.35869890238607
-30.5,-13.5,-1.37866950815181
-29.5,-13.5,-1.38899596113035
-28.5,-13.5,-1.38938249076903
-27.5,-13.5,-1.39310012079654
-26.5,-13.5,-1.39096907373424
-25.5,-13.5,-1.37840165313545
-24.5,-13.5,-1.3699748464488
-23.5,-13.5,-1.36838493341172
-22.5,-13.5,-1.36576093981856
-21.5,-13.5,-1.34610350376328
-20.5,-13.5,-1.33593639864021
-19.5,-13.5,-1.3291932781135
-18.5,-13.5,-1.311777492352
-17.5,-13.5,-1.28853969928449
-16.5,-13.5,-1.27310614271511
-15.5,-13.5,-1.26298879542764
-14.5,-13.5,-1.24580589949083
-13.5,-13.5,-1.23041324874328
-12.5,-13.5,-1.22461980259278
-11.5,-13.5,-1.20490597020345
-10.5,-13.5,-1.17695570058825
-9.5,-13.5,-1.15172083414311
-8.5,-13.5,-1.12515492098399
-7.5,-13.5,-1.10424936873647
-6.5,-13.5,-1.07345257825933
-5.5,-13.5,-1.05844486208469
-4.5,-13.5,-1.04988629099256
-3.5,-13.5,-1.04599335131938
-2.5,-13.5,-1.02985032022482
-1.5,-13.5,-1.00536207140152
-0.5,-13.5,-0.986062539472026
0.5,-13.5,-0.964368871784401
1.5,-13.5,-0.935152736694165
2.5,-13.5,-0.917960804615795
3.5,-13.5,-0.896706946913828
4.5,-13.5,-0.862486684241543
5.5,-13.5,-0.825924865347424
6.5,-13.5,-0.80138397668602
7.5,-13.5,-0.749296827438865
8.5,-13.5,-0.70253217406072
9.5,-13.5,-0.627122738924562
10.5,-13.5,-0.58188084694893
11.5,-13.5,-0.482240332155017
12.5,-13.5,-0.104986710107384
13.5,-13.5,NA
14.5,-13.5,NA
15.5,-13.5,NA
16.5,-13.5,NA
17.5,-13.5,NA
18.5,-13.5,NA
19.5,-13.5,NA
20.5,-13.5,NA
21.5,-13.5,NA
22.5,-13.5,NA
23.5,-13.5,NA
24.5,-13.5,NA
25.5,-13.5,NA
26.5,-13.5,NA
27.5,-13.5,NA
28.5,-13.5,NA
29.5,-13.5,NA
30.5,-13.5,NA
31.5,-13.5,NA
32.5,-13.5,NA
33.5,-13.5,NA
34.5,-13.5,NA
35.5,-13.5,NA
36.5,-13.5,NA
37.5,-13.5,NA
38.5,-13.5,NA
39.5,-13.5,NA
40.5,-13.5,NA
41.5,-13.5,-0.864615575609254
42.5,-13.5,-0.883554044314017
43.5,-13.5,-0.871195408391748
44.5,-13.5,-0.857700870161579
45.5,-13.5,-0.852063668346795
46.5,-13.5,-0.850818378821333
47.5,-13.5,-0.877594291108413
48.5,-13.5,NA
49.5,-13.5,NA
50.5,-13.5,NA
51.5,-13.5,-1.03937570464205
52.5,-13.5,-1.00761635625315
53.5,-13.5,-0.996437399237227
54.5,-13.5,-1.00759607189105
55.5,-13.5,-0.993660549402816
56.5,-13.5,-1.01120031278127
57.5,-13.5,-1.010684150043
58.5,-13.5,-1.01818844860803
59.5,-13.5,-1.01809017108051
60.5,-13.5,-0.99545501774937
61.5,-13.5,-1.01550849097461
62.5,-13.5,-1.02360033759497
63.5,-13.5,-1.02818696746478
64.5,-13.5,-1.04913176883521
65.5,-13.5,-1.04348796514062
66.5,-13.5,-1.04297157036086
67.5,-13.5,-1.05691156167845
68.5,-13.5,-1.03735906861014
69.5,-13.5,-1.04294577923501
70.5,-13.5,-1.0408667096987
71.5,-13.5,-1.03450876624225
72.5,-13.5,-1.0222333157844
73.5,-13.5,-1.01968045440731
74.5,-13.5,-1.00476534243351
75.5,-13.5,-1.0005822030923
76.5,-13.5,-1.02750758944843
77.5,-13.5,-1.01304092029197
78.5,-13.5,-1.01565421983293
79.5,-13.5,-0.989057173056845
80.5,-13.5,-0.997947241610209
81.5,-13.5,-0.995236596140363
82.5,-13.5,-1.02704396517736
83.5,-13.5,-1.0410148723421
84.5,-13.5,-1.02842295594612
85.5,-13.5,-1.01500949283519
86.5,-13.5,-1.02111900170539
87.5,-13.5,-1.02917394333628
88.5,-13.5,-1.0444613718122
89.5,-13.5,-1.05451900069871
90.5,-13.5,-1.05141118977103
91.5,-13.5,-1.03100383508967
92.5,-13.5,-1.04302408611315
93.5,-13.5,-1.04529184749552
94.5,-13.5,-1.03314718986849
95.5,-13.5,-1.04033623488478
96.5,-13.5,-1.02030537151985
97.5,-13.5,-1.00191355203365
98.5,-13.5,-1.00037754264509
99.5,-13.5,-0.997525819867503
100.5,-13.5,-0.973170702815381
101.5,-13.5,-0.977877942202165
102.5,-13.5,-0.937801111671848
103.5,-13.5,-0.91631020733452
104.5,-13.5,-0.898665239518618
105.5,-13.5,-0.875047116940414
106.5,-13.5,-0.878085650407718
107.5,-13.5,-0.865415326354896
108.5,-13.5,-0.845077726475693
109.5,-13.5,-0.843356227963503
110.5,-13.5,-0.850291799812593
111.5,-13.5,-0.844237033696142
112.5,-13.5,-0.81833451371769
