Long,Lat,BATHY
65.5,8.5,4566.929
66.5,8.5,4535.433
67.5,8.5,4598.4253
68.5,8.5,4629.9214
69.5,8.5,4629.9214
70.5,8.5,4220.4727
71.5,8.5,3716.5354
72.5,8.5,1984.252
73.5,8.5,1984.252
74.5,8.5,2740.1575
75.5,8.5,1385.8268
76.5,8.5,62.992126
77.5,8.5,NA
78.5,8.5,787.40155
79.5,8.5,1070.8661
80.5,8.5,NA
81.5,8.5,692.9134
82.5,8.5,3811.0237
83.5,8.5,3779.5276
84.5,8.5,3748.0315
85.5,8.5,3685.0393
86.5,8.5,3653.5432
87.5,8.5,3590.5513
88.5,8.5,3559.0552
89.5,8.5,3370.0789
90.5,8.5,3181.1023
91.5,8.5,3685.0393
92.5,8.5,1259.8425
93.5,8.5,314.96063
94.5,8.5,2236.2205
95.5,8.5,2393.7007
96.5,8.5,503.937
97.5,8.5,188.97638
98.5,8.5,NA
99.5,8.5,NA
100.5,8.5,0
101.5,8.5,31.496063
102.5,8.5,31.496063
103.5,8.5,31.496063
104.5,8.5,0
105.5,8.5,0
106.5,8.5,0
107.5,8.5,31.496063
108.5,8.5,62.992126
109.5,8.5,1039.3701
110.5,8.5,913.3858
111.5,8.5,976.3779
112.5,8.5,1984.252
113.5,8.5,1543.3071
114.5,8.5,1480.315
115.5,8.5,2047.2441
116.5,8.5,2551.1812
117.5,8.5,0
118.5,8.5,1574.8031
119.5,8.5,2078.7402
120.5,8.5,2992.126
121.5,8.5,4472.441
122.5,8.5,4031.496
123.5,8.5,NA
124.5,8.5,NA
125.5,8.5,NA
126.5,8.5,850.3937
127.5,8.5,6141.7324
128.5,8.5,5858.2676
129.5,8.5,5826.7715
130.5,8.5,6015.748
131.5,8.5,5354.3306
132.5,8.5,4503.937
133.5,8.5,4755.9053
134.5,8.5,2551.1812
135.5,8.5,4062.9922
136.5,8.5,4062.9922
137.5,8.5,125.98425
138.5,8.5,2740.1575
139.5,8.5,2614.1733
140.5,8.5,2708.6614
141.5,8.5,3937.0078
142.5,8.5,2236.2205
143.5,8.5,2677.1653
144.5,8.5,1889.7638
145.5,8.5,1417.3229
146.5,8.5,3527.559
147.5,8.5,2866.1418
148.5,8.5,220.47244
149.5,8.5,1039.3701
150.5,8.5,1669.2914
151.5,8.5,2456.6929
152.5,8.5,3275.5906
153.5,8.5,5102.3623
154.5,8.5,5102.3623
155.5,8.5,5133.8584
156.5,8.5,4724.4097
157.5,8.5,4755.9053
158.5,8.5,4787.4014
159.5,8.5,5007.874
160.5,8.5,4787.4014
161.5,8.5,4787.4014
162.5,8.5,4629.9214
163.5,8.5,5165.3545
164.5,8.5,5259.8423
165.5,8.5,5070.866
166.5,8.5,4913.3857
167.5,8.5,4157.4805
168.5,8.5,4503.937
169.5,8.5,4472.441
170.5,8.5,4000
171.5,8.5,3968.504
172.5,8.5,5007.874
173.5,8.5,5102.3623
174.5,8.5,5385.8267
175.5,8.5,5102.3623
176.5,8.5,5291.3384
177.5,8.5,5669.2915
178.5,8.5,5763.7793
179.5,8.5,6015.748
-179.5,7.5,6015.748
-178.5,7.5,5669.2915
-177.5,7.5,3968.504
-176.5,7.5,3622.0474
-175.5,7.5,5480.315
-174.5,7.5,5889.7637
-173.5,7.5,5858.2676
-172.5,7.5,5795.2754
-171.5,7.5,5511.811
-170.5,7.5,5606.2993
-169.5,7.5,5543.307
-168.5,7.5,5196.8506
-167.5,7.5,4976.378
-166.5,7.5,5102.3623
-165.5,7.5,4283.4644
-164.5,7.5,4661.4175
-163.5,7.5,4598.4253
-162.5,7.5,4503.937
-161.5,7.5,4251.9683
-160.5,7.5,4535.433
-159.5,7.5,4535.433
-158.5,7.5,4283.4644
-157.5,7.5,4535.433
-156.5,7.5,5102.3623
-155.5,7.5,5102.3623
-154.5,7.5,5070.866
-153.5,7.5,5070.866
-152.5,7.5,5196.8506
-151.5,7.5,5196.8506
-150.5,7.5,5102.3623
-149.5,7.5,4440.945
-148.5,7.5,4976.378
-147.5,7.5,5070.866
-146.5,7.5,5102.3623
-145.5,7.5,5102.3623
-144.5,7.5,5039.37
-143.5,7.5,5070.866
-142.5,7.5,5102.3623
-141.5,7.5,5102.3623
-140.5,7.5,5102.3623
-139.5,7.5,5070.866
-138.5,7.5,4913.3857
-137.5,7.5,4787.4014
-136.5,7.5,4724.4097
-135.5,7.5,4692.9136
-134.5,7.5,4755.9053
-133.5,7.5,4692.9136
-132.5,7.5,4787.4014
-131.5,7.5,4881.8896
-130.5,7.5,4692.9136
-129.5,7.5,4472.441
-128.5,7.5,4472.441
-127.5,7.5,4692.9136
-126.5,7.5,4566.929
-125.5,7.5,4503.937
-124.5,7.5,4251.9683
-123.5,7.5,4377.9526
-122.5,7.5,4283.4644
-121.5,7.5,4220.4727
-120.5,7.5,4094.4883
-119.5,7.5,4062.9922
-118.5,7.5,4062.9922
-117.5,7.5,4094.4883
-116.5,7.5,4094.4883
-115.5,7.5,4094.4883
-114.5,7.5,4094.4883
-113.5,7.5,4000
-112.5,7.5,4000
-111.5,7.5,3811.0237
-110.5,7.5,3968.504
-109.5,7.5,3842.5198
-108.5,7.5,3811.0237
-107.5,7.5,3937.0078
-106.5,7.5,3716.5354
-105.5,7.5,3622.0474
-104.5,7.5,3433.0708
-103.5,7.5,3149.6062
-102.5,7.5,2897.6377
-101.5,7.5,3275.5906
-100.5,7.5,3244.0945
-99.5,7.5,2960.63
-98.5,7.5,3590.5513
-97.5,7.5,3590.5513
-96.5,7.5,3464.567
-95.5,7.5,3685.0393
-94.5,7.5,3590.5513
-93.5,7.5,3653.5432
-92.5,7.5,3653.5432
-91.5,7.5,3590.5513
-90.5,7.5,3559.0552
-89.5,7.5,3401.5747
-88.5,7.5,3496.063
-87.5,7.5,3275.5906
-86.5,7.5,3244.0945
-85.5,7.5,1511.811
-84.5,7.5,1606.2992
-83.5,7.5,1480.315
-82.5,7.5,2015.748
-81.5,7.5,62.992126
-80.5,7.5,NA
-79.5,7.5,251.9685
-78.5,7.5,346.4567
-77.5,7.5,NA
-76.5,7.5,NA
-75.5,7.5,NA
-74.5,7.5,NA
-73.5,7.5,NA
-72.5,7.5,NA
-71.5,7.5,NA
-70.5,7.5,NA
-69.5,7.5,NA
-68.5,7.5,NA
-67.5,7.5,NA
-66.5,7.5,NA
-65.5,7.5,NA
-64.5,7.5,NA
-63.5,7.5,NA
-62.5,7.5,NA
-61.5,7.5,NA
-60.5,7.5,NA
-59.5,7.5,NA
-58.5,7.5,0
-57.5,7.5,31.496063
-56.5,7.5,125.98425
-55.5,7.5,1133.8583
-54.5,7.5,283.46457
-53.5,7.5,409.44882
-52.5,7.5,1417.3229
-51.5,7.5,4125.9844
-50.5,7.5,4283.4644
-49.5,7.5,4220.4727
-48.5,7.5,4220.4727
-47.5,7.5,4283.4644
-46.5,7.5,4188.9766
-45.5,7.5,4283.4644
-44.5,7.5,4598.4253
-43.5,7.5,4661.4175
-42.5,7.5,4661.4175
-41.5,7.5,4535.433
-40.5,7.5,4503.937
-39.5,7.5,4503.937
-38.5,7.5,4377.9526
-37.5,7.5,4566.929
-36.5,7.5,3748.0315
-35.5,7.5,3716.5354
-34.5,7.5,3716.5354
-33.5,7.5,4787.4014
-32.5,7.5,4503.937
-31.5,7.5,4503.937
-30.5,7.5,4503.937
-29.5,7.5,4251.9683
-28.5,7.5,4881.8896
-27.5,7.5,4598.4253
-26.5,7.5,4503.937
-25.5,7.5,4503.937
-24.5,7.5,4503.937
-23.5,7.5,4251.9683
-22.5,7.5,4314.9604
-21.5,7.5,3275.5906
-20.5,7.5,3937.0078
-19.5,7.5,4409.4487
-18.5,7.5,4787.4014
-17.5,7.5,4818.8975
-16.5,7.5,4661.4175
-15.5,7.5,4377.9526
-14.5,7.5,3779.5276
-13.5,7.5,0
-12.5,7.5,NA
-11.5,7.5,NA
-10.5,7.5,NA
-9.5,7.5,NA
-8.5,7.5,NA
-7.5,7.5,NA
-6.5,7.5,NA
-5.5,7.5,NA
-4.5,7.5,NA
-3.5,7.5,NA
-2.5,7.5,NA
-1.5,7.5,NA
-0.5,7.5,NA
0.5,7.5,NA
1.5,7.5,NA
2.5,7.5,NA
3.5,7.5,NA
4.5,7.5,NA
5.5,7.5,NA
6.5,7.5,NA
7.5,7.5,NA
8.5,7.5,NA
9.5,7.5,NA
10.5,7.5,NA
11.5,7.5,NA
12.5,7.5,NA
13.5,7.5,NA
14.5,7.5,NA
15.5,7.5,NA
16.5,7.5,NA
17.5,7.5,NA
18.5,7.5,NA
19.5,7.5,NA
20.5,7.5,NA
21.5,7.5,NA
22.5,7.5,NA
23.5,7.5,NA
24.5,7.5,NA
25.5,7.5,NA
26.5,7.5,NA
27.5,7.5,NA
28.5,7.5,NA
29.5,7.5,NA
30.5,7.5,NA
31.5,7.5,NA
32.5,7.5,NA
33.5,7.5,NA
34.5,7.5,NA
35.5,7.5,NA
36.5,7.5,NA
37.5,7.5,NA
38.5,7.5,NA
39.5,7.5,NA
40.5,7.5,NA
41.5,7.5,NA
42.5,7.5,NA
43.5,7.5,NA
44.5,7.5,NA
45.5,7.5,NA
46.5,7.5,NA
47.5,7.5,NA
48.5,7.5,NA
49.5,7.5,NA
50.5,7.5,2992.126
51.5,7.5,4976.378
52.5,7.5,5070.866
53.5,7.5,5133.8584
54.5,7.5,5133.8584
55.5,7.5,4503.937
56.5,7.5,4692.9136
57.5,7.5,4000
58.5,7.5,2866.1418
59.5,7.5,4251.9683
60.5,7.5,3559.0552
61.5,7.5,3685.0393
62.5,7.5,4000
63.5,7.5,4566.929
64.5,7.5,4503.937
65.5,7.5,4566.929
66.5,7.5,4535.433
67.5,7.5,4629.9214
68.5,7.5,4503.937
69.5,7.5,4598.4253
70.5,7.5,4000
71.5,7.5,3685.0393
72.5,7.5,1795.2756
73.5,7.5,2141.7322
74.5,7.5,2740.1575
75.5,7.5,1858.2677
76.5,7.5,1574.8031
77.5,7.5,94.48819
78.5,7.5,2047.2441
79.5,7.5,1543.3071
80.5,7.5,NA
81.5,7.5,NA
82.5,7.5,3874.0159
83.5,7.5,3874.0159
84.5,7.5,3811.0237
85.5,7.5,3779.5276
86.5,7.5,3748.0315
87.5,7.5,3748.0315
88.5,7.5,3716.5354
89.5,7.5,3212.5984
90.5,7.5,2992.126
91.5,7.5,3559.0552
92.5,7.5,1921.2599
93.5,7.5,31.496063
94.5,7.5,2456.6929
95.5,7.5,1448.8188
96.5,7.5,913.3858
97.5,7.5,472.44095
98.5,7.5,0
99.5,7.5,NA
100.5,7.5,0
101.5,7.5,31.496063
102.5,7.5,31.496063
103.5,7.5,31.496063
104.5,7.5,31.496063
105.5,7.5,31.496063
106.5,7.5,31.496063
107.5,7.5,31.496063
108.5,7.5,94.48819
109.5,7.5,314.96063
110.5,7.5,1606.2992
111.5,7.5,787.40155
112.5,7.5,1984.252
113.5,7.5,1543.3071
114.5,7.5,1543.3071
115.5,7.5,2551.1812
116.5,7.5,188.97638
117.5,7.5,0
118.5,7.5,818.89764
119.5,7.5,2740.1575
120.5,7.5,4251.9683
121.5,7.5,4944.882
122.5,7.5,0
123.5,7.5,503.937
124.5,7.5,NA
125.5,7.5,NA
126.5,7.5,NA
127.5,7.5,6582.6772
128.5,7.5,4944.882
129.5,7.5,5511.811
130.5,7.5,5511.811
131.5,7.5,4440.945
132.5,7.5,4503.937
133.5,7.5,4629.9214
134.5,7.5,NA
135.5,7.5,4598.4253
136.5,7.5,3590.5513
137.5,7.5,5795.2754
138.5,7.5,3086.6143
139.5,7.5,2834.6458
140.5,7.5,2866.1418
141.5,7.5,2645.6692
142.5,7.5,3590.5513
143.5,7.5,1574.8031
144.5,7.5,1480.315
145.5,7.5,2740.1575
146.5,7.5,2047.2441
147.5,7.5,1732.2834
148.5,7.5,2393.7007
149.5,7.5,1984.252
150.5,7.5,3685.0393
151.5,7.5,1511.811
152.5,7.5,4094.4883
153.5,7.5,4629.9214
154.5,7.5,4503.937
155.5,7.5,724.4094
156.5,7.5,4409.4487
157.5,7.5,4629.9214
158.5,7.5,4598.4253
159.5,7.5,4976.378
160.5,7.5,4944.882
161.5,7.5,4724.4097
162.5,7.5,4913.3857
163.5,7.5,5196.8506
164.5,7.5,5196.8506
165.5,7.5,5133.8584
166.5,7.5,5007.874
167.5,7.5,5039.37
168.5,7.5,1826.7716
169.5,7.5,4031.496
170.5,7.5,4000
171.5,7.5,3905.5117
172.5,7.5,4755.9053
173.5,7.5,5039.37
174.5,7.5,5291.3384
175.5,7.5,4220.4727
176.5,7.5,5574.803
177.5,7.5,5511.811
178.5,7.5,5511.811
179.5,7.5,5480.315
-179.5,6.5,5606.2993
-178.5,6.5,5480.315
-177.5,6.5,4062.9922
-176.5,6.5,4535.433
-175.5,6.5,5511.811
-174.5,6.5,5826.7715
-173.5,6.5,5826.7715
-172.5,6.5,5826.7715
-171.5,6.5,5543.307
-170.5,6.5,5543.307
-169.5,6.5,5511.811
-168.5,6.5,5354.3306
-167.5,6.5,5070.866
-166.5,6.5,4503.937
-165.5,6.5,5007.874
-164.5,6.5,4629.9214
-163.5,6.5,4503.937
-162.5,6.5,2236.2205
-161.5,6.5,1889.7638
-160.5,6.5,3338.5828
-159.5,6.5,3496.063
-158.5,6.5,4031.496
-157.5,6.5,4440.945
-156.5,6.5,4755.9053
-155.5,6.5,4976.378
-154.5,6.5,4850.3936
-153.5,6.5,4787.4014
-152.5,6.5,5102.3623
-151.5,6.5,5196.8506
-150.5,6.5,5102.3623
-149.5,6.5,4787.4014
-148.5,6.5,4692.9136
-147.5,6.5,5070.866
-146.5,6.5,5102.3623
-145.5,6.5,5102.3623
-144.5,6.5,5102.3623
-143.5,6.5,5102.3623
-142.5,6.5,5070.866
-141.5,6.5,4881.8896
-140.5,6.5,5007.874
-139.5,6.5,4818.8975
-138.5,6.5,4913.3857
-137.5,6.5,4787.4014
-136.5,6.5,4755.9053
-135.5,6.5,4598.4253
-134.5,6.5,4535.433
-133.5,6.5,4472.441
-132.5,6.5,4314.9604
-131.5,6.5,4346.4565
-130.5,6.5,4377.9526
-129.5,6.5,4346.4565
-128.5,6.5,4472.441
-127.5,6.5,4472.441
-126.5,6.5,4440.945
-125.5,6.5,4535.433
-124.5,6.5,4503.937
-123.5,6.5,4377.9526
-122.5,6.5,4220.4727
-121.5,6.5,4188.9766
-120.5,6.5,4157.4805
-119.5,6.5,4000
-118.5,6.5,4125.9844
-117.5,6.5,4188.9766
-116.5,6.5,4188.9766
-115.5,6.5,4125.9844
-114.5,6.5,4094.4883
-113.5,6.5,4031.496
-112.5,6.5,3937.0078
-111.5,6.5,4094.4883
-110.5,6.5,4031.496
-109.5,6.5,3716.5354
-108.5,6.5,3842.5198
-107.5,6.5,3905.5117
-106.5,6.5,3779.5276
-105.5,6.5,3716.5354
-104.5,6.5,3464.567
-103.5,6.5,3307.0867
-102.5,6.5,2992.126
-101.5,6.5,3275.5906
-100.5,6.5,3307.0867
-99.5,6.5,3464.567
-98.5,6.5,3496.063
-97.5,6.5,3559.0552
-96.5,6.5,3685.0393
-95.5,6.5,3622.0474
-94.5,6.5,3685.0393
-93.5,6.5,3590.5513
-92.5,6.5,3590.5513
-91.5,6.5,3716.5354
-90.5,6.5,3622.0474
-89.5,6.5,3527.559
-88.5,6.5,3212.5984
-87.5,6.5,3118.1104
-86.5,6.5,2614.1733
-85.5,6.5,1700.7874
-84.5,6.5,1511.811
-83.5,6.5,2236.2205
-82.5,6.5,2992.126
-81.5,6.5,1700.7874
-80.5,6.5,3307.0867
-79.5,6.5,3212.5984
-78.5,6.5,3779.5276
-77.5,6.5,220.47244
-76.5,6.5,NA
-75.5,6.5,NA
-74.5,6.5,NA
-73.5,6.5,NA
-72.5,6.5,NA
-71.5,6.5,NA
-70.5,6.5,NA
-69.5,6.5,NA
-68.5,6.5,NA
-67.5,6.5,NA
-66.5,6.5,NA
-65.5,6.5,NA
-64.5,6.5,NA
-63.5,6.5,NA
-62.5,6.5,NA
-61.5,6.5,NA
-60.5,6.5,NA
-59.5,6.5,NA
-58.5,6.5,NA
-57.5,6.5,0
-56.5,6.5,31.496063
-55.5,6.5,31.496063
-54.5,6.5,31.496063
-53.5,6.5,31.496063
-52.5,6.5,157.48032
-51.5,6.5,3212.5984
-50.5,6.5,3748.0315
-49.5,6.5,3905.5117
-48.5,6.5,3937.0078
-47.5,6.5,4000
-46.5,6.5,4062.9922
-45.5,6.5,4251.9683
-44.5,6.5,4314.9604
-43.5,6.5,4629.9214
-42.5,6.5,4472.441
-41.5,6.5,4598.4253
-40.5,6.5,4503.937
-39.5,6.5,4566.929
-38.5,6.5,4535.433
-37.5,6.5,4094.4883
-36.5,6.5,3590.5513
-35.5,6.5,3496.063
-34.5,6.5,3244.0945
-33.5,6.5,2456.6929
-32.5,6.5,3496.063
-31.5,6.5,3496.063
-30.5,6.5,4000
-29.5,6.5,4000
-28.5,6.5,4472.441
-27.5,6.5,4472.441
-26.5,6.5,4503.937
-25.5,6.5,4062.9922
-24.5,6.5,4283.4644
-23.5,6.5,4125.9844
-22.5,6.5,3527.559
-21.5,6.5,3496.063
-20.5,6.5,3370.0789
-19.5,6.5,4031.496
-18.5,6.5,4881.8896
-17.5,6.5,4818.8975
-16.5,6.5,4818.8975
-15.5,6.5,4818.8975
-14.5,6.5,4692.9136
-13.5,6.5,4251.9683
-12.5,6.5,3401.5747
-11.5,6.5,503.937
-10.5,6.5,NA
-9.5,6.5,NA
-8.5,6.5,NA
-7.5,6.5,NA
-6.5,6.5,NA
-5.5,6.5,NA
-4.5,6.5,NA
-3.5,6.5,NA
-2.5,6.5,NA
-1.5,6.5,NA
-0.5,6.5,NA
0.5,6.5,NA
1.5,6.5,NA
2.5,6.5,NA
3.5,6.5,NA
4.5,6.5,NA
5.5,6.5,NA
6.5,6.5,NA
7.5,6.5,NA
8.5,6.5,NA
9.5,6.5,NA
10.5,6.5,NA
11.5,6.5,NA
12.5,6.5,NA
13.5,6.5,NA
14.5,6.5,NA
15.5,6.5,NA
16.5,6.5,NA
17.5,6.5,NA
18.5,6.5,NA
19.5,6.5,NA
20.5,6.5,NA
21.5,6.5,NA
22.5,6.5,NA
23.5,6.5,NA
24.5,6.5,NA
25.5,6.5,NA
26.5,6.5,NA
27.5,6.5,NA
28.5,6.5,NA
29.5,6.5,NA
30.5,6.5,NA
31.5,6.5,NA
32.5,6.5,NA
33.5,6.5,NA
34.5,6.5,NA
35.5,6.5,NA
36.5,6.5,NA
37.5,6.5,NA
38.5,6.5,NA
39.5,6.5,NA
40.5,6.5,NA
41.5,6.5,NA
42.5,6.5,NA
43.5,6.5,NA
44.5,6.5,NA
45.5,6.5,NA
46.5,6.5,NA
47.5,6.5,NA
48.5,6.5,NA
49.5,6.5,598.4252
50.5,6.5,3181.1023
51.5,6.5,5007.874
52.5,6.5,5102.3623
53.5,6.5,5133.8584
54.5,6.5,4629.9214
55.5,6.5,5007.874
56.5,6.5,4314.9604
57.5,6.5,3905.5117
58.5,6.5,3212.5984
59.5,6.5,2519.685
60.5,6.5,3370.0789
61.5,6.5,3496.063
62.5,6.5,3559.0552
63.5,6.5,3716.5354
64.5,6.5,4251.9683
65.5,6.5,4629.9214
66.5,6.5,4566.929
67.5,6.5,3937.0078
68.5,6.5,4472.441
69.5,6.5,3905.5117
70.5,6.5,4062.9922
71.5,6.5,3905.5117
72.5,6.5,2330.7087
73.5,6.5,2267.7166
74.5,6.5,2740.1575
75.5,6.5,2488.189
76.5,6.5,1984.252
77.5,6.5,2393.7007
78.5,6.5,2582.6772
79.5,6.5,1952.7559
80.5,6.5,NA
81.5,6.5,NA
82.5,6.5,4000
83.5,6.5,3968.504
84.5,6.5,3905.5117
85.5,6.5,3874.0159
86.5,6.5,3874.0159
87.5,6.5,3842.5198
88.5,6.5,3811.0237
89.5,6.5,3275.5906
90.5,6.5,2645.6692
91.5,6.5,3716.5354
92.5,6.5,4157.4805
93.5,6.5,1543.3071
94.5,6.5,1480.315
95.5,6.5,1322.8346
96.5,6.5,1165.3544
97.5,6.5,598.4252
98.5,6.5,94.48819
99.5,6.5,0
100.5,6.5,NA
101.5,6.5,NA
102.5,6.5,31.496063
103.5,6.5,31.496063
104.5,6.5,31.496063
105.5,6.5,31.496063
106.5,6.5,31.496063
107.5,6.5,31.496063
108.5,6.5,94.48819
109.5,6.5,503.937
110.5,6.5,1417.3229
111.5,6.5,1669.2914
112.5,6.5,1322.8346
113.5,6.5,1921.2599
114.5,6.5,2488.189
115.5,6.5,62.992126
116.5,6.5,NA
117.5,6.5,NA
118.5,6.5,31.496063
119.5,6.5,3433.0708
120.5,6.5,2677.1653
121.5,6.5,0
122.5,6.5,3244.0945
123.5,6.5,4566.929
124.5,6.5,NA
125.5,6.5,NA
126.5,6.5,1732.2834
127.5,6.5,6866.1416
128.5,6.5,5921.26
129.5,6.5,5511.811
130.5,6.5,5574.803
131.5,6.5,5259.8423
132.5,6.5,4125.9844
133.5,6.5,3118.1104
134.5,6.5,5480.315
135.5,6.5,4724.4097
136.5,6.5,4440.945
137.5,6.5,4220.4727
138.5,6.5,3968.504
139.5,6.5,3559.0552
140.5,6.5,3968.504
141.5,6.5,3527.559
142.5,6.5,2141.7322
143.5,6.5,2645.6692
144.5,6.5,3559.0552
145.5,6.5,4409.4487
146.5,6.5,3527.559
147.5,6.5,3559.0552
148.5,6.5,3433.0708
149.5,6.5,2393.7007
150.5,6.5,4440.945
151.5,6.5,4598.4253
152.5,6.5,3937.0078
153.5,6.5,3811.0237
154.5,6.5,4566.929
155.5,6.5,4377.9526
156.5,6.5,4188.9766
157.5,6.5,3590.5513
158.5,6.5,3874.0159
159.5,6.5,4535.433
160.5,6.5,4692.9136
161.5,6.5,4881.8896
162.5,6.5,4976.378
163.5,6.5,4976.378
164.5,6.5,5039.37
165.5,6.5,5039.37
166.5,6.5,5007.874
167.5,6.5,4787.4014
168.5,6.5,4913.3857
169.5,6.5,3968.504
170.5,6.5,4503.937
171.5,6.5,4629.9214
172.5,6.5,4472.441
173.5,6.5,4913.3857
174.5,6.5,5196.8506
175.5,6.5,4976.378
176.5,6.5,6173.2285
177.5,6.5,5511.811
178.5,6.5,5511.811
179.5,6.5,5511.811
-179.5,5.5,5511.811
-178.5,5.5,5511.811
-177.5,5.5,5102.3623
-176.5,5.5,5385.8267
-175.5,5.5,5448.819
-174.5,5.5,5732.2837
-173.5,5.5,5417.3228
-172.5,5.5,5574.803
-171.5,5.5,5543.307
-170.5,5.5,5606.2993
-169.5,5.5,5637.7954
-168.5,5.5,5322.8345
-167.5,5.5,5574.803
-166.5,5.5,5259.8423
-165.5,5.5,4503.937
-164.5,5.5,4377.9526
-163.5,5.5,4472.441
-162.5,5.5,4377.9526
-161.5,5.5,2488.189
-160.5,5.5,3590.5513
-159.5,5.5,3811.0237
-158.5,5.5,4094.4883
-157.5,5.5,4503.937
-156.5,5.5,4598.4253
-155.5,5.5,4661.4175
-154.5,5.5,4629.9214
-153.5,5.5,4724.4097
-152.5,5.5,4913.3857
-151.5,5.5,5133.8584
-150.5,5.5,5102.3623
-149.5,5.5,5102.3623
-148.5,5.5,4724.4097
-147.5,5.5,5039.37
-146.5,5.5,5102.3623
-145.5,5.5,5070.866
-144.5,5.5,5070.866
-143.5,5.5,5007.874
-142.5,5.5,4913.3857
-141.5,5.5,4850.3936
-140.5,5.5,4661.4175
-139.5,5.5,4881.8896
-138.5,5.5,4472.441
-137.5,5.5,4566.929
-136.5,5.5,4598.4253
-135.5,5.5,4535.433
-134.5,5.5,4503.937
-133.5,5.5,4409.4487
-132.5,5.5,4283.4644
-131.5,5.5,4220.4727
-130.5,5.5,4283.4644
-129.5,5.5,4314.9604
-128.5,5.5,4503.937
-127.5,5.5,4062.9922
-126.5,5.5,4314.9604
-125.5,5.5,4440.945
-124.5,5.5,4314.9604
-123.5,5.5,4314.9604
-122.5,5.5,4251.9683
-121.5,5.5,4220.4727
-120.5,5.5,4220.4727
-119.5,5.5,4220.4727
-118.5,5.5,4188.9766
-117.5,5.5,4251.9683
-116.5,5.5,4220.4727
-115.5,5.5,4188.9766
-114.5,5.5,4062.9922
-113.5,5.5,4031.496
-112.5,5.5,4094.4883
-111.5,5.5,4094.4883
-110.5,5.5,3968.504
-109.5,5.5,3905.5117
-108.5,5.5,3874.0159
-107.5,5.5,3905.5117
-106.5,5.5,3779.5276
-105.5,5.5,3716.5354
-104.5,5.5,3527.559
-103.5,5.5,3370.0789
-102.5,5.5,2992.126
-101.5,5.5,3244.0945
-100.5,5.5,3370.0789
-99.5,5.5,3496.063
-98.5,5.5,3496.063
-97.5,5.5,3622.0474
-96.5,5.5,3590.5513
-95.5,5.5,3590.5513
-94.5,5.5,3590.5513
-93.5,5.5,3559.0552
-92.5,5.5,3653.5432
-91.5,5.5,3622.0474
-90.5,5.5,3527.559
-89.5,5.5,3149.6062
-88.5,5.5,1763.7795
-87.5,5.5,2047.2441
-86.5,5.5,1606.2992
-85.5,5.5,1795.2756
-84.5,5.5,3212.5984
-83.5,5.5,3212.5984
-82.5,5.5,3527.559
-81.5,5.5,2267.7166
-80.5,5.5,3464.567
-79.5,5.5,3401.5747
-78.5,5.5,3370.0789
-77.5,5.5,0
-76.5,5.5,NA
-75.5,5.5,NA
-74.5,5.5,NA
-73.5,5.5,NA
-72.5,5.5,NA
-71.5,5.5,NA
-70.5,5.5,NA
-69.5,5.5,NA
-68.5,5.5,NA
-67.5,5.5,NA
-66.5,5.5,NA
-65.5,5.5,NA
-64.5,5.5,NA
-63.5,5.5,NA
-62.5,5.5,NA
-61.5,5.5,NA
-60.5,5.5,NA
-59.5,5.5,NA
-58.5,5.5,NA
-57.5,5.5,NA
-56.5,5.5,NA
-55.5,5.5,NA
-54.5,5.5,NA
-53.5,5.5,NA
-52.5,5.5,31.496063
-51.5,5.5,62.992126
-50.5,5.5,2425.1968
-49.5,5.5,3244.0945
-48.5,5.5,3370.0789
-47.5,5.5,3527.559
-46.5,5.5,3685.0393
-45.5,5.5,4000
-44.5,5.5,3464.567
-43.5,5.5,4220.4727
-42.5,5.5,4629.9214
-41.5,5.5,4629.9214
-40.5,5.5,4503.937
-39.5,5.5,4503.937
-38.5,5.5,4503.937
-37.5,5.5,4188.9766
-36.5,5.5,4062.9922
-35.5,5.5,4000
-34.5,5.5,4062.9922
-33.5,5.5,2992.126
-32.5,5.5,2992.126
-31.5,5.5,2677.1653
-30.5,5.5,3559.0552
-29.5,5.5,3622.0474
-28.5,5.5,4000
-27.5,5.5,4251.9683
-26.5,5.5,4157.4805
-25.5,5.5,4157.4805
-24.5,5.5,4031.496
-23.5,5.5,4094.4883
-22.5,5.5,3937.0078
-21.5,5.5,3181.1023
-20.5,5.5,2960.63
-19.5,5.5,2992.126
-18.5,5.5,4818.8975
-17.5,5.5,4944.882
-16.5,5.5,4976.378
-15.5,5.5,4881.8896
-14.5,5.5,4818.8975
-13.5,5.5,4598.4253
-12.5,5.5,4188.9766
-11.5,5.5,3464.567
-10.5,5.5,1574.8031
-9.5,5.5,NA
-8.5,5.5,NA
-7.5,5.5,NA
-6.5,5.5,NA
-5.5,5.5,NA
-4.5,5.5,NA
-3.5,5.5,NA
-2.5,5.5,NA
-1.5,5.5,NA
-0.5,5.5,NA
0.5,5.5,1417.3229
1.5,5.5,2708.6614
2.5,5.5,3244.0945
3.5,5.5,2677.1653
4.5,5.5,598.4252
5.5,5.5,NA
6.5,5.5,NA
7.5,5.5,NA
8.5,5.5,NA
9.5,5.5,NA
10.5,5.5,NA
11.5,5.5,NA
12.5,5.5,NA
13.5,5.5,NA
14.5,5.5,NA
15.5,5.5,NA
16.5,5.5,NA
17.5,5.5,NA
18.5,5.5,NA
19.5,5.5,NA
20.5,5.5,NA
21.5,5.5,NA
22.5,5.5,NA
