"Long","Lat","bac_frac"
172.5,-0.5,0.270307223089042
173.5,-0.5,0.270627841111323
174.5,-0.5,0.252203188762874
175.5,-0.5,0.274301409019888
176.5,-0.5,0.272204829734196
177.5,-0.5,0.271853375741423
178.5,-0.5,0.26971642328712
179.5,-0.5,0.267486691517843
-179.5,0.5,0.263917343697053
-178.5,0.5,0.261808268999871
-177.5,0.5,0.261277036702243
-176.5,0.5,0.261032471124781
-175.5,0.5,0.260756056075504
-174.5,0.5,0.259546740734533
-173.5,0.5,0.259177751761441
-172.5,0.5,0.258834745192049
-171.5,0.5,0.257998782735634
-170.5,0.5,0.255640887831959
-169.5,0.5,0.254422314157493
-168.5,0.5,0.25290026635299
-167.5,0.5,0.250811692844304
-166.5,0.5,0.249779023526629
-165.5,0.5,0.2480422370611
-164.5,0.5,0.24619861280817
-163.5,0.5,0.244770686481625
-162.5,0.5,0.242935592552077
-161.5,0.5,0.240441466482348
-160.5,0.5,0.237473237995654
-159.5,0.5,0.236050243455206
-158.5,0.5,0.23504463675727
-157.5,0.5,0.234276344320691
-156.5,0.5,0.232678845987428
-155.5,0.5,0.230904201324685
-154.5,0.5,0.229565923316386
-153.5,0.5,0.229784297004814
-152.5,0.5,0.228675032043066
-151.5,0.5,0.227896097655262
-150.5,0.5,0.226225398020002
-149.5,0.5,0.223733027296248
-148.5,0.5,0.222509223344341
-147.5,0.5,0.22017126966334
-146.5,0.5,0.217911097135974
-145.5,0.5,0.216699550507465
-144.5,0.5,0.214760890423395
-143.5,0.5,0.212644173983211
-142.5,0.5,0.209995618079233
-141.5,0.5,0.2097516178741
-140.5,0.5,0.208477081022925
-139.5,0.5,0.206717196446647
-138.5,0.5,0.205597514308318
-137.5,0.5,0.206394445719677
-136.5,0.5,0.206150587373917
-135.5,0.5,0.205683785657072
-134.5,0.5,0.203873968928934
-133.5,0.5,0.204054825244766
-132.5,0.5,0.204153561314682
-131.5,0.5,0.202176122548038
-130.5,0.5,0.20166325339403
-129.5,0.5,0.200422349507088
-128.5,0.5,0.201259794130986
-127.5,0.5,0.200878889678924
-126.5,0.5,0.200254465912733
-125.5,0.5,0.199841148845553
-124.5,0.5,0.196613913162422
-123.5,0.5,0.191320056159358
-122.5,0.5,0.189140919286573
-121.5,0.5,0.184473460860604
-120.5,0.5,0.183429972555522
-119.5,0.5,0.181856034862289
-118.5,0.5,0.179988628000827
-117.5,0.5,0.177274261206811
-116.5,0.5,0.174855559204484
-115.5,0.5,0.174644465367794
-114.5,0.5,0.172307025357017
-113.5,0.5,0.170650051231369
-112.5,0.5,0.16823396142819
-111.5,0.5,0.16767460504804
-110.5,0.5,0.164320357457646
-109.5,0.5,0.163039777859322
-108.5,0.5,0.162928998515071
-107.5,0.5,0.163447730608744
-106.5,0.5,0.162815707577156
-105.5,0.5,0.164291020454503
-104.5,0.5,0.164110913287688
-103.5,0.5,0.164593412626163
-102.5,0.5,0.165173665346296
-101.5,0.5,0.165803546973467
-100.5,0.5,0.166455806473191
-99.5,0.5,0.16612081457431
-98.5,0.5,0.163754535893833
-97.5,0.5,0.162638478513992
-96.5,0.5,0.160841615037428
-95.5,0.5,0.156030492536604
-94.5,0.5,0.148489353780736
-93.5,0.5,0.141488913993651
-92.5,0.5,0.131523749380435
-91.5,0.5,0.126250247509959
-90.5,0.5,0.139491238979197
-89.5,0.5,0.144796412649317
-88.5,0.5,0.143051165930566
-87.5,0.5,0.142348177662345
-86.5,0.5,0.140697066930176
-85.5,0.5,0.139464736166772
-84.5,0.5,0.137289282085826
-83.5,0.5,0.134484695754538
-82.5,0.5,0.124683752850225
-81.5,0.5,0.121094487002314
-80.5,0.5,NA
-79.5,0.5,NA
-78.5,0.5,NA
-77.5,0.5,NA
-76.5,0.5,NA
-75.5,0.5,NA
-74.5,0.5,NA
-73.5,0.5,NA
-72.5,0.5,NA
-71.5,0.5,NA
-70.5,0.5,NA
-69.5,0.5,NA
-68.5,0.5,NA
-67.5,0.5,NA
-66.5,0.5,NA
-65.5,0.5,NA
-64.5,0.5,NA
-63.5,0.5,NA
-62.5,0.5,NA
-61.5,0.5,NA
-60.5,0.5,NA
-59.5,0.5,NA
-58.5,0.5,NA
-57.5,0.5,NA
-56.5,0.5,NA
-55.5,0.5,NA
-54.5,0.5,NA
-53.5,0.5,NA
-52.5,0.5,NA
-51.5,0.5,NA
-50.5,0.5,NA
-49.5,0.5,NA
-48.5,0.5,NA
-47.5,0.5,NA
-46.5,0.5,NA
-45.5,0.5,NA
-44.5,0.5,0.281579171350791
-43.5,0.5,0.289650085952028
-42.5,0.5,0.27725036482021
-41.5,0.5,0.273775474410609
-40.5,0.5,0.269797941263146
-39.5,0.5,0.267812179221615
-38.5,0.5,0.265268406668243
-37.5,0.5,0.259197655456787
-36.5,0.5,0.254913893904824
-35.5,0.5,0.249295405132687
-34.5,0.5,0.243557660086321
-33.5,0.5,0.238116374072629
-32.5,0.5,0.23305330971507
-31.5,0.5,0.22901430605061
-30.5,0.5,0.221867596663974
-29.5,0.5,0.217576473689321
-28.5,0.5,0.211307522503549
-27.5,0.5,0.207347399658772
-26.5,0.5,0.201376154172919
-25.5,0.5,0.199411734971523
-24.5,0.5,0.193363336532536
-23.5,0.5,0.193752824982493
-22.5,0.5,0.187967847170272
-21.5,0.5,0.181665981932905
-20.5,0.5,0.17621979967002
-19.5,0.5,0.174829013494834
-18.5,0.5,0.171517556016892
-17.5,0.5,0.166425064866424
-16.5,0.5,0.16164808051483
-15.5,0.5,0.161979094800275
-14.5,0.5,0.152202771804684
-13.5,0.5,0.149806067476083
-12.5,0.5,0.144496479238095
-11.5,0.5,0.137174969126522
-10.5,0.5,0.131983018493083
-9.5,0.5,0.134345517215883
-8.5,0.5,0.131961061242285
-7.5,0.5,0.129699448313657
-6.5,0.5,0.149670163372266
-5.5,0.5,0.151713018485258
-4.5,0.5,0.169785767159605
-3.5,0.5,0.183525152833258
-2.5,0.5,0.186654621870032
-1.5,0.5,0.150455264119427
-0.5,0.5,0.199196985808475
0.5,0.5,0.204608224866804
1.5,0.5,0.205268562661241
2.5,0.5,0.194884564947067
3.5,0.5,0.19165632252283
4.5,0.5,0.183192839581699
5.5,0.5,0.202807773217243
6.5,0.5,0.188614450634514
7.5,0.5,0.171472997473176
8.5,0.5,0.132802679944285
9.5,0.5,NA
10.5,0.5,NA
11.5,0.5,NA
12.5,0.5,NA
13.5,0.5,NA
14.5,0.5,NA
15.5,0.5,NA
16.5,0.5,NA
17.5,0.5,NA
18.5,0.5,NA
19.5,0.5,NA
20.5,0.5,NA
21.5,0.5,NA
22.5,0.5,NA
23.5,0.5,NA
24.5,0.5,NA
25.5,0.5,NA
26.5,0.5,NA
27.5,0.5,NA
28.5,0.5,NA
29.5,0.5,NA
30.5,0.5,NA
31.5,0.5,NA
32.5,0.5,NA
33.5,0.5,NA
34.5,0.5,NA
35.5,0.5,NA
36.5,0.5,NA
37.5,0.5,NA
38.5,0.5,NA
39.5,0.5,NA
40.5,0.5,NA
41.5,0.5,NA
42.5,0.5,NA
43.5,0.5,NA
44.5,0.5,0.190842061489515
45.5,0.5,0.191415126953334
46.5,0.5,0.192088180603582
47.5,0.5,0.195200635496812
48.5,0.5,0.199881672041761
49.5,0.5,0.204402544282125
50.5,0.5,0.215197409724936
51.5,0.5,0.223028469278386
52.5,0.5,0.225527058623502
53.5,0.5,0.235233272907743
54.5,0.5,0.242071904047805
55.5,0.5,0.243674511994671
56.5,0.5,0.248741783525196
57.5,0.5,0.251888486290789
58.5,0.5,0.25569214081971
59.5,0.5,0.261022734806664
60.5,0.5,0.2642178259189
61.5,0.5,0.265828402498026
62.5,0.5,0.2679984675814
63.5,0.5,0.266794301309317
64.5,0.5,0.268459468562936
65.5,0.5,0.268594951559876
66.5,0.5,0.267908241023803
67.5,0.5,0.26667248695456
68.5,0.5,0.266080371966154
69.5,0.5,0.266631658198201
70.5,0.5,0.264330919951415
71.5,0.5,0.262987589826496
72.5,0.5,0.247757871296666
73.5,0.5,0.224461490276935
74.5,0.5,0.261466172362792
75.5,0.5,0.271981918537789
76.5,0.5,0.277707936700932
77.5,0.5,0.28106469280091
78.5,0.5,0.283822399433762
79.5,0.5,0.284884485697882
80.5,0.5,0.289602150571331
81.5,0.5,0.290543944479773
82.5,0.5,0.292705105205053
83.5,0.5,0.295867887447837
84.5,0.5,0.293800970235725
85.5,0.5,0.297523355937118
86.5,0.5,0.299399473696754
87.5,0.5,0.302371336458111
88.5,0.5,0.305110700894023
89.5,0.5,0.306459498784203
90.5,0.5,0.306514410804451
91.5,0.5,0.305850387615628
92.5,0.5,0.30478137172189
93.5,0.5,0.30133671933042
94.5,0.5,0.295248323573518
95.5,0.5,0.284710947022675
96.5,0.5,0.271029925505098
97.5,0.5,0.208578965780395
98.5,0.5,NA
99.5,0.5,NA
100.5,0.5,NA
101.5,0.5,NA
102.5,0.5,NA
103.5,0.5,NA
104.5,0.5,NA
105.5,0.5,NA
106.5,0.5,NA
107.5,0.5,NA
108.5,0.5,NA
109.5,0.5,NA
110.5,0.5,NA
111.5,0.5,NA
112.5,0.5,NA
113.5,0.5,NA
114.5,0.5,NA
115.5,0.5,NA
116.5,0.5,NA
117.5,0.5,NA
118.5,0.5,NA
119.5,0.5,0.242440644303363
120.5,0.5,NA
121.5,0.5,NA
122.5,0.5,NA
123.5,0.5,NA
124.5,0.5,NA
125.5,0.5,0.243514332307206
126.5,0.5,0.242689983756212
127.5,0.5,0.181624722024511
128.5,0.5,NA
129.5,0.5,NA
130.5,0.5,0.253884323833667
131.5,0.5,0.275995856890011
132.5,0.5,0.288760419607452
133.5,0.5,0.289827949318409
134.5,0.5,0.290572608369587
135.5,0.5,0.300693544270197
136.5,0.5,0.306614797417768
137.5,0.5,0.30984601005502
138.5,0.5,0.310512348700238
139.5,0.5,0.31409143316339
140.5,0.5,0.31276855347438
141.5,0.5,0.312947825707088
142.5,0.5,0.309688129990876
143.5,0.5,0.309897729052915
144.5,0.5,0.310220019407873
145.5,0.5,0.311003638608196
146.5,0.5,0.314325751992258
147.5,0.5,0.319538860274147
148.5,0.5,0.322300602640006
149.5,0.5,0.325664975754778
150.5,0.5,0.328498521442927
151.5,0.5,0.327909266450718
152.5,0.5,0.324918434406724
153.5,0.5,0.327217983201402
154.5,0.5,0.324362421903391
155.5,0.5,0.325686474922713
156.5,0.5,0.323014337622673
157.5,0.5,0.322612262397138
158.5,0.5,0.318984833482402
159.5,0.5,0.31608666785482
160.5,0.5,0.313082477607567
161.5,0.5,0.311035120857751
162.5,0.5,0.305709069630167
163.5,0.5,0.299632116846389
164.5,0.5,0.293157293862372
165.5,0.5,0.290577176748961
166.5,0.5,0.287852229843001
167.5,0.5,0.284619116685251
168.5,0.5,0.282422639774719
169.5,0.5,0.278814724329929
170.5,0.5,0.27458365161726
171.5,0.5,0.270993190571547
172.5,0.5,0.269736185271737
173.5,0.5,0.267448323043645
174.5,0.5,0.27424756269298
175.5,0.5,0.270792924062335
176.5,0.5,0.269712880273249
177.5,0.5,0.26941802817693
178.5,0.5,0.265828667786542
179.5,0.5,0.264620550842838
-179.5,1.5,0.276421847483581
-178.5,1.5,0.274512327974095
-177.5,1.5,0.272311568190004
-176.5,1.5,0.272315353674311
-175.5,1.5,0.27156073153826
-174.5,1.5,0.269276798211537
-173.5,1.5,0.268964846929153
-172.5,1.5,0.269885586161513
-171.5,1.5,0.269031362212402
-170.5,1.5,0.267382427696162
-169.5,1.5,0.266154312662647
-168.5,1.5,0.264546413594395
-167.5,1.5,0.262936646318255
-166.5,1.5,0.262314354283992
-165.5,1.5,0.261164737704748
-164.5,1.5,0.25969296794375
-163.5,1.5,0.25856599474549
-162.5,1.5,0.257260304907509
-161.5,1.5,0.256190313531845
-160.5,1.5,0.254646518975783
-159.5,1.5,0.252079437505527
-158.5,1.5,0.250821827870249
-157.5,1.5,0.248963406351673
-156.5,1.5,0.24962334012487
-155.5,1.5,0.24833885280712
-154.5,1.5,0.246959240135135
-153.5,1.5,0.246139211348923
-152.5,1.5,0.245911905664272
-151.5,1.5,0.246102838590268
-150.5,1.5,0.245762542100695
-149.5,1.5,0.243696365241734
-148.5,1.5,0.241268196788437
-147.5,1.5,0.238342106895568
-146.5,1.5,0.236540453999655
-145.5,1.5,0.234894019677185
-144.5,1.5,0.233484382931574
-143.5,1.5,0.231491464330847
-142.5,1.5,0.23029599543916
-141.5,1.5,0.228773743999598
-140.5,1.5,0.227324847913473
-139.5,1.5,0.225582140094028
-138.5,1.5,0.225133229356966
-137.5,1.5,0.225931509778443
-136.5,1.5,0.226059892399332
-135.5,1.5,0.225374756021466
-134.5,1.5,0.22401510345204
-133.5,1.5,0.222987371799612
-132.5,1.5,0.222811145907053
-131.5,1.5,0.221546166820858
-130.5,1.5,0.219861938382807
-129.5,1.5,0.219241346850446
-128.5,1.5,0.219293020088825
-127.5,1.5,0.219408918867318
-126.5,1.5,0.219294632620036
-125.5,1.5,0.217294582889592
-124.5,1.5,0.214346545310577
-123.5,1.5,0.211476571620258
-122.5,1.5,0.20798532464916
-121.5,1.5,0.204535095721548
-120.5,1.5,0.20092425558246
-119.5,1.5,0.201105204622982
-118.5,1.5,0.199435640318676
-117.5,1.5,0.196765600335353
-116.5,1.5,0.194091167052854
-115.5,1.5,0.194146716825996
-114.5,1.5,0.191820218297629
-113.5,1.5,0.189581612976027
-112.5,1.5,0.188351985935272
-111.5,1.5,0.186159832950936
-110.5,1.5,0.184631491847807
-109.5,1.5,0.183332532030526
-108.5,1.5,0.181452125919305
-107.5,1.5,0.182179224999019
-106.5,1.5,0.182282494782967
-105.5,1.5,0.183844209400421
-104.5,1.5,0.184546416060531
-103.5,1.5,0.185374725335675
-102.5,1.5,0.18604069393
-101.5,1.5,0.186922793886101
-100.5,1.5,0.188979216411859
-99.5,1.5,0.190004159880539
-98.5,1.5,0.188483364253561
-97.5,1.5,0.186810469006622
-96.5,1.5,0.181201518383202
-95.5,1.5,0.177223059683518
-94.5,1.5,0.169729353862637
-93.5,1.5,0.166241185802519
-92.5,1.5,0.163824214485156
-91.5,1.5,0.163315743274987
-90.5,1.5,0.163340914941506
-89.5,1.5,0.162644761197007
-88.5,1.5,0.161790769673869
-87.5,1.5,0.154261608904568
-86.5,1.5,0.152168362121328
-85.5,1.5,0.151412609464645
-84.5,1.5,0.150423762451696
-83.5,1.5,0.145666817999399
-82.5,1.5,0.138331396340434
-81.5,1.5,0.130190111774511
-80.5,1.5,0.126712953579882
-79.5,1.5,0.0916059552556518
-78.5,1.5,NA
-77.5,1.5,NA
-76.5,1.5,NA
-75.5,1.5,NA
-74.5,1.5,NA
-73.5,1.5,NA
-72.5,1.5,NA
-71.5,1.5,NA
-70.5,1.5,NA
-69.5,1.5,NA
-68.5,1.5,NA
-67.5,1.5,NA
-66.5,1.5,NA
-65.5,1.5,NA
-64.5,1.5,NA
-63.5,1.5,NA
-62.5,1.5,NA
-61.5,1.5,NA
-60.5,1.5,NA
-59.5,1.5,NA
-58.5,1.5,NA
-57.5,1.5,NA
-56.5,1.5,NA
-55.5,1.5,NA
-54.5,1.5,NA
-53.5,1.5,NA
-52.5,1.5,NA
-51.5,1.5,NA
-50.5,1.5,NA
-49.5,1.5,NA
-48.5,1.5,NA
-47.5,1.5,NA
-46.5,1.5,0.334746902848168
-45.5,1.5,0.2974939397586
-44.5,1.5,0.292120462798181
-43.5,1.5,0.28833566929991
-42.5,1.5,0.287217776620109
-41.5,1.5,0.287236405742694
-40.5,1.5,0.282190406441424
-39.5,1.5,0.280288556850974
-38.5,1.5,0.276889918584855
-37.5,1.5,0.271242021372294
-36.5,1.5,0.266763882326769
-35.5,1.5,0.261429365668363
-34.5,1.5,0.257234768140101
-33.5,1.5,0.250892223460417
-32.5,1.5,0.247350603009745
-31.5,1.5,0.243619265252906
-30.5,1.5,0.239948039980297
-29.5,1.5,0.237290538133139
-28.5,1.5,0.234270284106065
-27.5,1.5,0.231052175196334
-26.5,1.5,0.228784760132087
-25.5,1.5,0.224605545955415
-24.5,1.5,0.222441081855237
-23.5,1.5,0.219197445468436
-22.5,1.5,0.213972858730576
-21.5,1.5,0.209424584404173
-20.5,1.5,0.210407794285475
-19.5,1.5,0.208752444323009
-18.5,1.5,0.204533385283686
-17.5,1.5,0.201743454527747
-16.5,1.5,0.197715550192076
-15.5,1.5,0.187104298346072
-14.5,1.5,0.186068638522316
-13.5,1.5,0.178539165783463
-12.5,1.5,0.170141792646308
-11.5,1.5,0.156774836755852
-10.5,1.5,0.163275032752514
-9.5,1.5,0.157837835589561
-8.5,1.5,0.170720032368592
-7.5,1.5,0.17500838188964
-6.5,1.5,0.197523371197046
-5.5,1.5,0.202680283436515
-4.5,1.5,0.212536499778535
-3.5,1.5,0.220915935553679
-2.5,1.5,0.221316242129937
-1.5,1.5,0.219836993545215
-0.5,1.5,0.221076437538797
0.5,1.5,0.221451070739256
1.5,1.5,0.22186244389972
2.5,1.5,0.222007702670032
3.5,1.5,0.220323311866663
4.5,1.5,0.216374251471835
5.5,1.5,0.209615736644192
6.5,1.5,0.199999422252576
7.5,1.5,0.191329292208236
8.5,1.5,0.159633841789527
9.5,1.5,NA
10.5,1.5,NA
11.5,1.5,NA
12.5,1.5,NA
13.5,1.5,NA
14.5,1.5,NA
15.5,1.5,NA
16.5,1.5,NA
17.5,1.5,NA
18.5,1.5,NA
19.5,1.5,NA
20.5,1.5,NA
21.5,1.5,NA
22.5,1.5,NA
23.5,1.5,NA
24.5,1.5,NA
25.5,1.5,NA
26.5,1.5,NA
27.5,1.5,NA
28.5,1.5,NA
29.5,1.5,NA
30.5,1.5,NA
31.5,1.5,NA
32.5,1.5,NA
33.5,1.5,NA
34.5,1.5,NA
35.5,1.5,NA
36.5,1.5,NA
37.5,1.5,NA
38.5,1.5,NA
39.5,1.5,NA
40.5,1.5,NA
41.5,1.5,NA
42.5,1.5,NA
43.5,1.5,NA
44.5,1.5,NA
45.5,1.5,0.191053467167544
46.5,1.5,0.196293032165025
47.5,1.5,0.196884750827982
48.5,1.5,0.19647003201359
49.5,1.5,0.197235330773133
50.5,1.5,0.200636901754466
51.5,1.5,0.212323998514106
52.5,1.5,0.221222592378682
53.5,1.5,0.227505048971797
54.5,1.5,0.233282492533463
55.5,1.5,0.23281886067824
56.5,1.5,0.245002775861924
57.5,1.5,0.248944393165973
58.5,1.5,0.250901837596869
59.5,1.5,0.251587091097283
60.5,1.5,0.254869620718506
61.5,1.5,0.256415208841763
62.5,1.5,0.260199896840151
63.5,1.5,0.26097793787049
64.5,1.5,0.261879373222195
65.5,1.5,0.258943599671699
66.5,1.5,0.255626802783514
67.5,1.5,0.255686357416983
68.5,1.5,0.257785280834865
69.5,1.5,0.256978948205531
70.5,1.5,0.258387962067506
71.5,1.5,0.255809966590542
72.5,1.5,0.260312323111157
73.5,1.5,0.251191744951729
74.5,1.5,0.259723710344316
75.5,1.5,0.265752656532985
76.5,1.5,0.269647874874204
77.5,1.5,0.272083054924291
78.5,1.5,0.273162735792448
79.5,1.5,0.275241544730671
80.5,1.5,0.276627152318418
81.5,1.5,0.277363851231562
82.5,1.5,0.280756961148373
83.5,1.5,0.285983257337379
84.5,1.5,0.285594801393814
85.5,1.5,0.28727659448817
86.5,1.5,0.29061914979798
87.5,1.5,0.294291088239924
88.5,1.5,0.298740826146618
89.5,1.5,0.30087448714328
90.5,1.5,0.30289635301017
91.5,1.5,0.305125141437412
92.5,1.5,0.3036850590224
93.5,1.5,0.298664080133069
94.5,1.5,0.290276493085488
95.5,1.5,0.276187013940967
96.5,1.5,0.25484140983446
97.5,1.5,NA
98.5,1.5,NA
99.5,1.5,NA
100.5,1.5,NA
101.5,1.5,NA
102.5,1.5,NA
103.5,1.5,NA
104.5,1.5,NA
105.5,1.5,NA
106.5,1.5,NA
107.5,1.5,NA
108.5,1.5,NA
109.5,1.5,NA
110.5,1.5,NA
111.5,1.5,NA
112.5,1.5,NA
113.5,1.5,NA
114.5,1.5,NA
115.5,1.5,NA
116.5,1.5,NA
117.5,1.5,NA
118.5,1.5,NA
119.5,1.5,NA
120.5,1.5,0.265904616488312
121.5,1.5,NA
122.5,1.5,0.272174222750069
123.5,1.5,0.274071273525154
124.5,1.5,0.247920972894918
125.5,1.5,NA
126.5,1.5,0.240515395606974
127.5,1.5,NA
128.5,1.5,NA
129.5,1.5,NA
130.5,1.5,0.282886343488669
131.5,1.5,0.292642540319505
132.5,1.5,0.297854896658775
133.5,1.5,0.299731795133494
134.5,1.5,0.305296516765558
135.5,1.5,0.312810578788134
136.5,1.5,0.31570238975571
137.5,1.5,0.320554836100681
138.5,1.5,0.320934998025008
139.5,1.5,0.322740032239769
140.5,1.5,0.321610162871985
141.5,1.5,0.322235872450958
142.5,1.5,0.32424517977402
143.5,1.5,0.323747532181184
144.5,1.5,0.325591779535635
145.5,1.5,0.328044885461301
146.5,1.5,0.329058373247694
147.5,1.5,0.330679919957498
148.5,1.5,0.33198037615797
149.5,1.5,0.335366121910767
150.5,1.5,0.337518891516187
151.5,1.5,0.33517465062365
152.5,1.5,0.336221200206274
153.5,1.5,0.337667660100405
154.5,1.5,0.330076799404877
155.5,1.5,0.334297153531127
156.5,1.5,0.330886834901385
157.5,1.5,0.333973608845163
158.5,1.5,0.330506103825011
159.5,1.5,0.326948103948484
160.5,1.5,0.326920794816756
161.5,1.5,0.325012800059952
162.5,1.5,0.321508178059785
163.5,1.5,0.316078884541249
164.5,1.5,0.309246663721505
165.5,1.5,0.308510474593735
166.5,1.5,0.301965010720296
167.5,1.5,0.29875385552708
168.5,1.5,0.29298513431421
169.5,1.5,0.291223488921593
170.5,1.5,0.287302395480242
171.5,1.5,0.279553190577588
172.5,1.5,0.249446768451746
173.5,1.5,0.321611716429876
174.5,1.5,0.282084161579096
175.5,1.5,0.280131098481565
176.5,1.5,0.282081166061257
177.5,1.5,0.281462743164996
178.5,1.5,0.280264036826996
179.5,1.5,0.278235160397645
-179.5,2.5,0.295695418199002
-178.5,2.5,0.293032799480402
-177.5,2.5,0.287520378680226
-176.5,2.5,0.285483700577956
-175.5,2.5,0.284188477543524
-174.5,2.5,0.281954795741417
-173.5,2.5,0.281857823474257
-172.5,2.5,0.280488447517384
-171.5,2.5,0.280853110307088
-170.5,2.5,0.278697738883051
-169.5,2.5,0.276981006779873
-168.5,2.5,0.274588739795261
-167.5,2.5,0.2732352404385
-166.5,2.5,0.272860105851265
-165.5,2.5,0.270876441513634
-164.5,2.5,0.27048778409275
-163.5,2.5,0.268866260976743
-162.5,2.5,0.26766019836291
-161.5,2.5,0.267656630020752
-160.5,2.5,0.267122330993847
-159.5,2.5,0.265254576746704
-158.5,2.5,0.262883482757928
-157.5,2.5,0.262046887549921
-156.5,2.5,0.261243278455283
-155.5,2.5,0.260828244282242
-154.5,2.5,0.260169073807224
-153.5,2.5,0.260185184913225
-152.5,2.5,0.260512764267516
-151.5,2.5,0.26110088086613
-150.5,2.5,0.260589906488984
-149.5,2.5,0.259611827749106
-148.5,2.5,0.257945906831214
-147.5,2.5,0.255195044637376
-146.5,2.5,0.252856860900666
-145.5,2.5,0.24981465476908
-144.5,2.5,0.248461838157079
-143.5,2.5,0.246699347402137
-142.5,2.5,0.245654159340135
-141.5,2.5,0.243919745434431
-140.5,2.5,0.241616221495675
-139.5,2.5,0.241586897755703
-138.5,2.5,0.241964703499329
-137.5,2.5,0.242952723017764
-136.5,2.5,0.24145169682798
-135.5,2.5,0.240354880432501
-134.5,2.5,0.239508387912305
-133.5,2.5,0.238815239408094
-132.5,2.5,0.237804407132085
-131.5,2.5,0.235745915967411
-130.5,2.5,0.234685631314879
-129.5,2.5,0.235006496001382
-128.5,2.5,0.233566626935176
-127.5,2.5,0.234817293018137
-126.5,2.5,0.235152448548101
-125.5,2.5,0.233732091794261
-124.5,2.5,0.232296234672907
-123.5,2.5,0.229613698741887
-122.5,2.5,0.227526883977955
-121.5,2.5,0.225488256567435
-120.5,2.5,0.222802518067509
-119.5,2.5,0.220846634898522
-118.5,2.5,0.218277831093718
-117.5,2.5,0.213484535106963
-116.5,2.5,0.212660801818272
-115.5,2.5,0.211543517748228
-114.5,2.5,0.211027949700392
-113.5,2.5,0.209434768156205
-112.5,2.5,0.206217202203194
-111.5,2.5,0.205902699518626
-110.5,2.5,0.206289057354298
-109.5,2.5,0.203488462902167
-108.5,2.5,0.202406038666618
-107.5,2.5,0.202114016765485
-106.5,2.5,0.203916532228764
-105.5,2.5,0.205009978395243
-104.5,2.5,0.20697176125627
-103.5,2.5,0.207264225569772
-102.5,2.5,0.208036177228682
-101.5,2.5,0.210247954979749
-100.5,2.5,0.212354926802345
-99.5,2.5,0.212671279375865
-98.5,2.5,0.211956101860981
-97.5,2.5,0.208988404983985
-96.5,2.5,0.205193919259749
-95.5,2.5,0.200351459919757
-94.5,2.5,0.198052062710645
-93.5,2.5,0.196413274250643
-92.5,2.5,0.196534548878764
-91.5,2.5,0.19510340475741
-90.5,2.5,0.19312680127641
-89.5,2.5,0.191232699475875
-88.5,2.5,0.188557470637405
-87.5,2.5,0.188272988620978
-86.5,2.5,0.175086327376697
-85.5,2.5,0.160366105597274
-84.5,2.5,0.155819834852543
-83.5,2.5,0.146779956960627
-82.5,2.5,0.142583069658637
-81.5,2.5,0.136566722220261
-80.5,2.5,0.135860157212817
-79.5,2.5,0.139807645002399
-78.5,2.5,NA
-77.5,2.5,NA
-76.5,2.5,NA
-75.5,2.5,NA
-74.5,2.5,NA
-73.5,2.5,NA
-72.5,2.5,NA
-71.5,2.5,NA
-70.5,2.5,NA
-69.5,2.5,NA
-68.5,2.5,NA
-67.5,2.5,NA
-66.5,2.5,NA
-65.5,2.5,NA
-64.5,2.5,NA
-63.5,2.5,NA
-62.5,2.5,NA
-61.5,2.5,NA
-60.5,2.5,NA
-59.5,2.5,NA
-58.5,2.5,NA
-57.5,2.5,NA
-56.5,2.5,NA
-55.5,2.5,NA
-54.5,2.5,NA
-53.5,2.5,NA
-52.5,2.5,NA
-51.5,2.5,NA
-50.5,2.5,NA
-49.5,2.5,NA
-48.5,2.5,NA
-47.5,2.5,0.301712596919726
-46.5,2.5,0.307023933582217
-45.5,2.5,0.293312559080608
-44.5,2.5,0.290086427018946
-43.5,2.5,0.292166461734176
-42.5,2.5,0.293306988795305
-41.5,2.5,0.294175499667774
-40.5,2.5,0.289208991107725
-39.5,2.5,0.285832187718954
-38.5,2.5,0.280643488663424
-37.5,2.5,0.275297656433931
-36.5,2.5,0.271214346291908
-35.5,2.5,0.266546807385383
-34.5,2.5,0.263663687157276
-33.5,2.5,0.260136815706606
-32.5,2.5,0.258299377625773
-31.5,2.5,0.254729394724458
-30.5,2.5,0.251343172650494
-29.5,2.5,0.248837847061618
-28.5,2.5,0.24790042032511
-27.5,2.5,0.244619802634702
-26.5,2.5,0.243223823930792
-25.5,2.5,0.24048439098723
-24.5,2.5,0.238262627018617
-23.5,2.5,0.237268019810293
-22.5,2.5,0.23543989579819
-21.5,2.5,0.233630306573784
-20.5,2.5,0.232733663726318
-19.5,2.5,0.229362246721406
-18.5,2.5,0.224657508111393
-17.5,2.5,0.225419626560462
-16.5,2.5,0.214145496456331
-15.5,2.5,0.20392689727966
-14.5,2.5,0.205251942166045
-13.5,2.5,0.191363651863783
-12.5,2.5,0.201454188052547
-11.5,2.5,0.191945259295997
-10.5,2.5,0.203274416681009
-9.5,2.5,0.213867293641052
-8.5,2.5,0.212940349234823
-7.5,2.5,0.217860483303065
-6.5,2.5,0.217949286866493
-5.5,2.5,0.222404666666668
-4.5,2.5,0.224910854171146
-3.5,2.5,0.217633463587631
-2.5,2.5,0.21343503770702
-1.5,2.5,0.20526366900947
-0.5,2.5,0.204048440685097
0.5,2.5,0.219927037275563
1.5,2.5,0.21496610249604
